run_tag,run_datetime,dataset,victim_type,seed,d_in,max_rows,budget_target,iterations,batch_size,query_budget,extract_sec,queries_per_sec,ms_per_query,teacher_auroc,teacher_auprc,student_auroc,student_auprc,fidelity_mse,fidelity_mae,fidelity_spearman
CIC-IDS2017_pyod-AE_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,pyod-AE,42,69,200000,50,7813,128,256,0.23244094848632812,1101.3549964715344,0.9079724550247192,0.8758286260393322,0.7455570333721621,0.8270884408577956,0.4343176602003948,26.507057189941406,2.8420562744140625,0.6154194150007579
CIC-IDS2017_pyod-AE_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,pyod-AE,42,69,200000,100,7813,128,256,0.816389799118042,313.5756966544175,3.1890226528048515,0.8758286260393322,0.7455570333721621,0.8270884408577956,0.4343176602003948,26.507057189941406,2.8420562744140625,0.6154194150007579
CIC-IDS2017_pyod-AE_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,pyod-AE,42,69,200000,200,7813,128,256,1.2277445793151855,208.51242539616206,4.7958772629499435,0.8758286260393322,0.7455570333721621,0.8270884408577956,0.4343176602003948,26.507057189941406,2.8420562744140625,0.6154194150007579
CIC-IDS2017_pyod-AE_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,pyod-AE,42,69,200000,500,7813,128,512,1.656395673751831,309.1048884716601,3.235147800296545,0.8758286260393322,0.7455570333721621,0.8198495498324525,0.46630459859524864,26.010046005249023,2.8167831897735596,0.5989612609493453
CIC-IDS2017_pyod-AE_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,pyod-AE,42,69,200000,1000,7813,128,1024,2.1010420322418213,487.37720820719966,2.0517988596111536,0.8758286260393322,0.7455570333721621,0.7886157227308768,0.48372772378677453,25.038999557495117,2.759629964828491,0.5154934968954613
CIC-IDS2017_pyod-AE_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,pyod-AE,42,69,200000,2000,7813,128,2048,2.5910866260528564,790.4019801606672,1.2651790166273713,0.8758286260393322,0.7455570333721621,0.7488807533356862,0.4775424189557689,22.809772491455078,2.5899674892425537,0.47993241796580316
CIC-IDS2017_pyod-AE_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,pyod-AE,42,69,200000,5000,7813,128,5120,3.2433156967163086,1578.6314003239765,0.633460097014904,0.8758286260393322,0.7455570333721621,0.8152768078599465,0.4655926886703138,17.143068313598633,2.018059015274048,0.6223187338130175
CIC-IDS2017_pyod-AE_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,pyod-AE,42,69,200000,10000,7813,128,10240,4.053382158279419,2526.2853587796612,0.3958381013944745,0.8758286260393322,0.7455570333721621,0.8424754930040649,0.47219331006032794,9.872353553771973,1.498948335647583,0.7518420695115451
CIC-IDS2017_pyod-AE_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,pyod-AE,42,69,200000,50000,7813,128,50176,7.026911735534668,7140.547923245285,0.1400452753414913,0.8758286260393322,0.7455570333721621,0.8159316088133485,0.44519003752371344,220.39129638671875,8.153815269470215,0.9149442331236116
CIC-IDS2017_pyod-AE_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,pyod-AE,42,69,200000,100000,7813,128,100096,9.29187273979187,10772.424763346691,0.09282961097138617,0.8758286260393322,0.7455570333721621,0.8236288442901009,0.4840195396481035,256.99200439453125,8.1939115524292,0.9185224987382682
CIC-IDS2017_pyod-AE_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,pyod-AE,42,69,200000,500000,7813,128,500224,40.17064023017883,12452.477658650776,0.08030530368430709,0.8758286260393322,0.7455570333721621,0.8477886157227309,0.5328724944584282,1391.59375,18.272783279418945,0.9129856242195891
CIC-IDS2017_pyod-AE_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,pyod-AE,42,69,200000,1000000,7813,128,1000192,67.19908475875854,14884.012239015468,0.06718618501123638,0.8758286260393322,0.7455570333721621,0.8291828958142442,0.4851186944615351,8248.1806640625,44.847286224365234,0.912700935834423
CIC-IDS2017_pyod-VAE_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,pyod-VAE,42,69,200000,50,7813,128,256,0.0157625675201416,16241.008939240392,0.06157252937555313,0.8530931845161142,0.6233813047365528,0.32578941987278737,0.11926671694556937,90.69685363769531,6.141972541809082,-0.29446398072612445
CIC-IDS2017_pyod-VAE_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,pyod-VAE,42,69,200000,100,7813,128,256,0.49574947357177734,516.3898574729095,1.9365213811397552,0.8530931845161142,0.6233813047365528,0.32578941987278737,0.11926671694556937,90.69713592529297,6.142004013061523,-0.29442605995796917
CIC-IDS2017_pyod-VAE_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,pyod-VAE,42,69,200000,200,7813,128,256,0.9793181419372559,261.40636942923265,3.8254614919424057,0.8530931845161142,0.6233813047365528,0.32578941987278737,0.11926671694556937,90.6969223022461,6.142017841339111,-0.294386959541809
CIC-IDS2017_pyod-VAE_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,pyod-VAE,42,69,200000,500,7813,128,512,1.5234651565551758,336.07595014363346,2.9755178838968277,0.8530931845161142,0.6233813047365528,0.3357097029647419,0.12726265251802402,90.55266571044922,6.124895095825195,-0.18331819697487134
CIC-IDS2017_pyod-VAE_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,pyod-VAE,42,69,200000,1000,7813,128,1024,2.0872087478637695,490.6073726684264,2.0382897928357124,0.8530931845161142,0.6233813047365528,0.35399013047290073,0.13188070685198905,89.96841430664062,6.0797247886657715,-0.05406069986943263
CIC-IDS2017_pyod-VAE_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,pyod-VAE,42,69,200000,2000,7813,128,2048,2.6875290870666504,762.0382640157114,1.3122700620442629,0.8530931845161142,0.6233813047365528,0.34854391516322303,0.12901298990579277,88.86734008789062,5.99713659286499,-0.04368812869094658
CIC-IDS2017_pyod-VAE_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,pyod-VAE,42,69,200000,5000,7813,128,5120,3.4872822761535645,1468.192017322815,0.6811098195612431,0.8530931845161142,0.6233813047365528,0.41071424951791946,0.1454543749881077,83.7504653930664,5.709208011627197,0.22063762727173172
CIC-IDS2017_pyod-VAE_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,pyod-VAE,42,69,200000,10000,7813,128,10240,4.390005588531494,2332.571062495024,0.4287114832550287,0.8530931845161142,0.6233813047365528,0.6989126947467305,0.26403267712522205,77.4607162475586,5.688169002532959,0.63513914832953
CIC-IDS2017_pyod-VAE_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,pyod-VAE,42,69,200000,50000,7813,128,50176,7.571112632751465,6627.2954100492925,0.15089111592696638,0.8530931845161142,0.6233813047365528,0.7793195518651247,0.3997270790773917,17.051515579223633,2.485832929611206,0.9171836965567844
CIC-IDS2017_pyod-VAE_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,pyod-VAE,42,69,200000,100000,7813,128,100096,11.448285579681396,8743.317879635359,0.11437305766145897,0.8530931845161142,0.6233813047365528,0.8136293056345071,0.41612201567136436,14.646477699279785,2.450469732284546,0.9330221421896587
CIC-IDS2017_pyod-VAE_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,pyod-VAE,42,69,200000,500000,7813,128,500224,38.51015520095825,12989.404934611972,0.07698582075421861,0.8530931845161142,0.6233813047365528,0.7782770675587398,0.45268512519046944,678.8397216796875,12.26332950592041,0.8926202793681727
CIC-IDS2017_pyod-VAE_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,pyod-VAE,42,69,200000,1000000,7813,128,1000192,72.28681755065918,13836.437041913727,0.07227294114595915,0.8530931845161142,0.6233813047365528,0.8068096380278816,0.44525562636118204,4676.3994140625,32.16419219970703,0.9369754375658514
CIC-IDS2017_pyod-DeepSVDD_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,pyod-DeepSVDD,42,69,200000,50,7813,128,256,0.01040029525756836,24614.685800742744,0.040626153349876404,0.8389965588896405,0.6243506491640782,0.5848590738782662,0.3576752855099613,47.30160140991211,2.1975557804107666,0.3677266836182085
CIC-IDS2017_pyod-DeepSVDD_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,pyod-DeepSVDD,42,69,200000,100,7813,128,256,0.2979609966278076,859.1728544920179,1.1639101430773735,0.8389965588896405,0.6243506491640782,0.5848590738782662,0.3576752855099613,47.30160140991211,2.1975557804107666,0.3677266836182085
CIC-IDS2017_pyod-DeepSVDD_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,pyod-DeepSVDD,42,69,200000,200,7813,128,256,0.5565834045410156,459.9490353312087,2.1741539239883423,0.8389965588896405,0.6243506491640782,0.5848590738782662,0.3576752855099613,47.30160140991211,2.1975557804107666,0.3677266836182085
CIC-IDS2017_pyod-DeepSVDD_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,pyod-DeepSVDD,42,69,200000,500,7813,128,512,0.8019931316375732,638.4094573909352,1.5663928352296352,0.8389965588896405,0.6243506491640782,0.7348504510351019,0.6159260406452849,46.75461959838867,2.178295612335205,0.5811549658364107
CIC-IDS2017_pyod-DeepSVDD_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,pyod-DeepSVDD,42,69,200000,1000,7813,128,1024,1.062615156173706,963.6602621848981,1.0377101134508848,0.8389965588896405,0.6243506491640782,0.7623892256540895,0.7078386088493506,45.79604721069336,2.149728536605835,0.5806549916903628
CIC-IDS2017_pyod-DeepSVDD_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,pyod-DeepSVDD,42,69,200000,2000,7813,128,2048,1.3320460319519043,1537.4844043482324,0.6504131015390158,0.8389965588896405,0.6243506491640782,0.8044087822786019,0.7147593003064685,44.0761833190918,2.0954294204711914,0.5443952170778428
CIC-IDS2017_pyod-DeepSVDD_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,pyod-DeepSVDD,42,69,200000,5000,7813,128,5120,1.8338799476623535,2791.8948601441784,0.3581796772778034,0.8389965588896405,0.6243506491640782,0.7717414632433777,0.6529179657950333,38.53020095825195,1.9443480968475342,0.5077192724796181
CIC-IDS2017_pyod-DeepSVDD_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,pyod-DeepSVDD,42,69,200000,10000,7813,128,10240,2.22309947013855,4606.181656532811,0.21709955763071775,0.8389965588896405,0.6243506491640782,0.7223466392681602,0.5053604337241155,33.22978591918945,1.6653352975845337,0.8148116308574684
CIC-IDS2017_pyod-DeepSVDD_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,pyod-DeepSVDD,42,69,200000,50000,7813,128,50176,3.6999850273132324,13561.1359585516,0.07374013527011385,0.8389965588896405,0.6243506491640782,0.7957959524771478,0.4251246656903811,15.150359153747559,1.6686571836471558,0.886423588398791
CIC-IDS2017_pyod-DeepSVDD_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,pyod-DeepSVDD,42,69,200000,100000,7813,128,100096,5.558578252792358,18007.48238989289,0.05553247135542238,0.8389965588896405,0.6243506491640782,0.7995705037629568,0.44108210915045676,15.67363452911377,1.77592933177948,0.8829781314886784
CIC-IDS2017_pyod-DeepSVDD_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,pyod-DeepSVDD,42,69,200000,500000,7813,128,500224,21.570667505264282,23190.01022466835,0.043122016347205014,0.8389965588896405,0.6243506491640782,0.7681711926660998,0.4571914126268485,82.84194946289062,4.462851047515869,0.8735946214342436
CIC-IDS2017_pyod-DeepSVDD_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,pyod-DeepSVDD,42,69,200000,1000000,7813,128,1000192,38.75002408027649,25811.390411731158,0.03874258550385975,0.8389965588896405,0.6243506491640782,0.7434576457862513,0.4536937769244692,407.9945983886719,9.135711669921875,0.8617881143778842
CIC-IDS2017_DRocc_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,DRocc,42,69,200000,50,7813,128,256,0.011848926544189453,21605.332689444243,0.04628486931324005,0.6714774591096021,0.30977043981550384,0.5230574501891958,0.23302215978212973,186.80482482910156,13.121992111206055,0.11852879510949395
CIC-IDS2017_DRocc_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,DRocc,42,69,200000,100,7813,128,256,0.24430227279663086,1047.8821873798404,0.9543057531118393,0.6714774591096021,0.30977043981550384,0.5230574501891958,0.23302215978212973,186.80482482910156,13.121992111206055,0.11852879510949395
CIC-IDS2017_DRocc_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,DRocc,42,69,200000,200,7813,128,256,0.4908125400543213,521.5840654186767,1.9172364845871925,0.6714774591096021,0.30977043981550384,0.5230574501891958,0.23302215978212973,186.80482482910156,13.121992111206055,0.11852879510949395
CIC-IDS2017_DRocc_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,DRocc,42,69,200000,500,7813,128,512,0.7465000152587891,685.867367092424,1.4580078423023224,0.6714774591096021,0.30977043981550384,0.43373914614312425,0.1920026820760169,185.57691955566406,13.075090408325195,0.029974935674777336
CIC-IDS2017_DRocc_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,DRocc,42,69,200000,1000,7813,128,1024,1.027176856994629,996.9071957053978,1.0031023994088173,0.6714774591096021,0.30977043981550384,0.3690702142673149,0.16553749517864058,183.48992919921875,13.000263214111328,0.10432891741933124
CIC-IDS2017_DRocc_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,DRocc,42,69,200000,2000,7813,128,2048,1.3214781284332275,1549.7797170719368,0.6452529923990369,0.6714774591096021,0.30977043981550384,0.24990645411094758,0.09788933844391434,181.61427307128906,12.9305419921875,0.12249445221373728
CIC-IDS2017_DRocc_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,DRocc,42,69,200000,5000,7813,128,5120,1.7615485191345215,2906.5336233347366,0.3440524451434612,0.6714774591096021,0.30977043981550384,0.19635061169484558,0.09694362769801898,181.02793884277344,12.894078254699707,0.07692839148309868
CIC-IDS2017_DRocc_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,DRocc,42,69,200000,10000,7813,128,10240,2.5038886070251465,4089.6388007316655,0.24452037177979946,0.6714774591096021,0.30977043981550384,0.2023750885696126,0.09322295844507736,182.35496520996094,12.830938339233398,0.03449754945330196
CIC-IDS2017_DRocc_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,DRocc,42,69,200000,50000,7813,128,50176,3.5628135204315186,14083.25182114017,0.0710063281336001,0.6714774591096021,0.30977043981550384,0.5927279148797678,0.2734954405686977,200.52406311035156,13.691817283630371,0.31926632578771486
CIC-IDS2017_DRocc_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,DRocc,42,69,200000,100000,7813,128,100096,6.911817312240601,14481.864244694849,0.06905188331442416,0.6714774591096021,0.30977043981550384,0.31251883586509255,0.10869393679818397,229.48947143554688,14.558534622192383,0.024527044708462776
CIC-IDS2017_DRocc_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,DRocc,42,69,200000,500000,7813,128,500224,32.28093910217285,15495.955629318405,0.06453296743493485,0.6714774591096021,0.30977043981550384,0.7368315158066404,0.44156806544542615,180.41091918945312,12.94733715057373,0.1977034882977935
CIC-IDS2017_DRocc_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,DRocc,42,69,200000,1000000,7813,128,1000192,63.89688968658447,15653.218879760218,0.06388462383880743,0.6714774591096021,0.30977043981550384,0.7107365708035152,0.4422614024355299,225.58541870117188,14.317740440368652,0.19978567761832214
CIC-IDS2017_NeuTraL-AD_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,NeuTraL-AD,42,69,200000,50,7813,128,256,0.010785579681396484,23735.39555241169,0.04213117063045502,0.9135818820241004,0.7990335599019078,0.7963979704413638,0.38268908887118847,1.1453343629837036,0.3144945204257965,0.38032672514181826
CIC-IDS2017_NeuTraL-AD_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,NeuTraL-AD,42,69,200000,100,7813,128,256,0.3018531799316406,848.094428085784,1.1791139841079712,0.9135818820241004,0.7990335599019078,0.7963979704413638,0.38268908887118847,1.1453343629837036,0.3144945204257965,0.38032672514181826
CIC-IDS2017_NeuTraL-AD_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,NeuTraL-AD,42,69,200000,200,7813,128,256,0.5669090747833252,451.5715330502412,2.214488573372364,0.9135818820241004,0.7990335599019078,0.7963979704413638,0.38268908887118847,1.1453343629837036,0.3144945204257965,0.38032672514181826
CIC-IDS2017_NeuTraL-AD_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,NeuTraL-AD,42,69,200000,500,7813,128,512,0.8081009387969971,633.5842163012503,1.578322146087885,0.9135818820241004,0.7990335599019078,0.8045633610326461,0.36242096901338305,1.1370484828948975,0.3107203245162964,0.523986077794247
CIC-IDS2017_NeuTraL-AD_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,NeuTraL-AD,42,69,200000,1000,7813,128,1024,1.1507930755615234,889.8211344383911,1.1238213628530502,0.9135818820241004,0.7990335599019078,0.7977946926582753,0.37835458375715236,1.1029314994812012,0.31537020206451416,0.6430728218340263
CIC-IDS2017_NeuTraL-AD_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,NeuTraL-AD,42,69,200000,2000,7813,128,2048,1.519085168838501,1348.179840084878,0.7417408050969243,0.9135818820241004,0.7990335599019078,0.6993558772642261,0.2771212732114122,1.1013166904449463,0.34622734785079956,0.6327427425597143
CIC-IDS2017_NeuTraL-AD_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,NeuTraL-AD,42,69,200000,5000,7813,128,5120,2.0109469890594482,2546.064131901709,0.3927630838006735,0.9135818820241004,0.7990335599019078,0.7867639397969064,0.3811851459135769,1.0144765377044678,0.44646912813186646,0.6990337011672421
CIC-IDS2017_NeuTraL-AD_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,NeuTraL-AD,42,69,200000,10000,7813,128,10240,2.6426994800567627,3874.825751954231,0.25807612109929323,0.9135818820241004,0.7990335599019078,0.5927052125188278,0.1905642339571365,1.168850302696228,0.5121356248855591,0.4718948371328813
CIC-IDS2017_NeuTraL-AD_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,NeuTraL-AD,42,69,200000,50000,7813,128,50176,5.5659472942352295,9014.817666701292,0.11092847764339982,0.9135818820241004,0.7990335599019078,0.26238427978259893,0.09639216123204473,4.6130900382995605,1.1281538009643555,-0.23187932869377773
CIC-IDS2017_NeuTraL-AD_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,NeuTraL-AD,42,69,200000,100000,7813,128,100096,9.106860876083374,10991.273652030217,0.09098126674475877,0.9135818820241004,0.7990335599019078,0.2035421520816565,0.08821727463753087,1.5513659715652466,0.43487778306007385,-0.5439696099080995
CIC-IDS2017_NeuTraL-AD_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,NeuTraL-AD,42,69,200000,500000,7813,128,500224,35.66572308540344,14025.343010772203,0.07129950399301802,0.9135818820241004,0.7990335599019078,0.4425791617137007,0.1703104632052076,3.0922045707702637,1.0790537595748901,-0.04651942214254355
CIC-IDS2017_NeuTraL-AD_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,CIC-IDS2017,NeuTraL-AD,42,69,200000,1000000,7813,128,1000192,68.96567583084106,14502.750650240416,0.06895243696294417,0.9135818820241004,0.7990335599019078,0.4083798792542502,0.12537722673441432,2.05552077293396,0.7669287919998169,-0.07190106960650679
InSDN_DatasetCSV_pyod-AE_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,InSDN_DatasetCSV,pyod-AE,42,65,200000,50,7813,128,256,0.01395273208618164,18347.66111889546,0.054502859711647034,0.814325307986798,0.8534184976377426,0.5545601112985797,0.6257179594949199,430685824.0,2586.931640625,0.20580330785097034
InSDN_DatasetCSV_pyod-AE_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,InSDN_DatasetCSV,pyod-AE,42,65,200000,100,7813,128,256,0.6531140804290771,391.96827579006623,2.5512268766760826,0.814325307986798,0.8534184976377426,0.5545601112985797,0.6257179594949199,430685824.0,2586.931640625,0.20580330785097034
InSDN_DatasetCSV_pyod-AE_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,InSDN_DatasetCSV,pyod-AE,42,65,200000,200,7813,128,256,1.0911123752593994,234.62294609126667,4.262157715857029,0.814325307986798,0.8534184976377426,0.5545601112985797,0.6257179594949199,430685824.0,2586.931640625,0.20580330785097034
InSDN_DatasetCSV_pyod-AE_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,InSDN_DatasetCSV,pyod-AE,42,65,200000,500,7813,128,512,1.5046489238739014,340.278713443528,2.9387674294412136,0.814325307986798,0.8534184976377426,0.4509860190349664,0.5903925436209577,430684864.0,2586.90234375,0.08535426697361108
InSDN_DatasetCSV_pyod-AE_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,InSDN_DatasetCSV,pyod-AE,42,65,200000,1000,7813,128,1024,1.9381239414215088,528.3459835127735,1.8926991615444422,0.814325307986798,0.8534184976377426,0.40348615414341443,0.5781432512544634,430683488.0,2586.846923828125,0.4544385534133803
InSDN_DatasetCSV_pyod-AE_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,InSDN_DatasetCSV,pyod-AE,42,65,200000,2000,7813,128,2048,2.428006410598755,843.4903594405898,1.1855500051751733,0.814325307986798,0.8534184976377426,0.4212574553149421,0.6195539326325765,430682016.0,2586.779541015625,0.4329225602372508
InSDN_DatasetCSV_pyod-AE_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,InSDN_DatasetCSV,pyod-AE,42,65,200000,5000,7813,128,5120,3.306730031967163,1548.3574257660607,0.6458457093685865,0.814325307986798,0.8534184976377426,0.44207479788369825,0.651899068069356,430675520.0,2586.5205078125,0.5490075424727349
InSDN_DatasetCSV_pyod-AE_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,InSDN_DatasetCSV,pyod-AE,42,65,200000,10000,7813,128,10240,4.107285261154175,2493.130948767481,0.4011020762845874,0.814325307986798,0.8534184976377426,0.5104372540317175,0.6516511815270947,430662016.0,2586.149169921875,0.6285574005905711
InSDN_DatasetCSV_pyod-AE_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,InSDN_DatasetCSV,pyod-AE,42,65,200000,50000,7813,128,50176,7.3444647789001465,6831.811644621161,0.14637405889070765,0.814325307986798,0.8534184976377426,0.3362451091071625,0.5517315364907099,430635680.0,2585.956298828125,0.43702925900607187
InSDN_DatasetCSV_pyod-AE_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,InSDN_DatasetCSV,pyod-AE,42,65,200000,100000,7813,128,100096,11.254943370819092,8893.51431651987,0.11244148987790813,0.814325307986798,0.8534184976377426,0.354880664611318,0.5626456429538419,430636736.0,2585.794189453125,0.49623259748856874
InSDN_DatasetCSV_pyod-AE_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,InSDN_DatasetCSV,pyod-AE,42,65,200000,500000,7813,128,500224,38.40756416320801,13024.10113472342,0.07678073055912553,0.814325307986798,0.8534184976377426,0.42458277214040496,0.6005321288654782,430584256.0,2588.26513671875,0.5453513217857591
InSDN_DatasetCSV_pyod-AE_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,InSDN_DatasetCSV,pyod-AE,42,65,200000,1000000,7813,128,1000192,72.32136654853821,13829.827169108108,0.07230748351170396,0.814325307986798,0.8534184976377426,0.6631046333908667,0.6759089425269493,430233376.0,2606.951904296875,0.809364753651158
InSDN_DatasetCSV_pyod-VAE_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,InSDN_DatasetCSV,pyod-VAE,42,65,200000,50,7813,128,256,0.010562419891357422,24236.870209019908,0.04125945270061493,0.7885035441067629,0.8290082746112615,0.5945481223751419,0.714482831882478,430680128.0,2589.343994140625,-0.36497670293494455
InSDN_DatasetCSV_pyod-VAE_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,InSDN_DatasetCSV,pyod-VAE,42,65,200000,100,7813,128,256,0.6968777179718018,367.3528273296847,2.7221785858273506,0.7885035441067629,0.8290082746112615,0.5945481223751419,0.714482831882478,430680128.0,2589.343994140625,-0.3648578042464576
InSDN_DatasetCSV_pyod-VAE_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,InSDN_DatasetCSV,pyod-VAE,42,65,200000,200,7813,128,256,1.2836952209472656,199.4242837572397,5.014434456825256,0.7885035441067629,0.8290082746112615,0.5945481223751419,0.714482831882478,430680128.0,2589.343994140625,-0.36480555567024353
InSDN_DatasetCSV_pyod-VAE_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,InSDN_DatasetCSV,pyod-VAE,42,65,200000,500,7813,128,512,1.9074580669403076,268.4200553993215,3.7255040369927883,0.7885035441067629,0.8290082746112615,0.4903639423629339,0.6461557333822109,430679616.0,2589.357177734375,-0.4470165522309798
InSDN_DatasetCSV_pyod-VAE_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,InSDN_DatasetCSV,pyod-VAE,42,65,200000,1000,7813,128,1024,2.8594741821289062,358.10779702078725,2.79245525598526,0.7885035441067629,0.8290082746112615,0.49827683410982393,0.6503368920983057,430678528.0,2589.3720703125,-0.3564928710921948
InSDN_DatasetCSV_pyod-VAE_TabExtractor_TRAJ_max1000000_bs128,2026-03-02 19:31:48,InSDN_DatasetCSV,pyod-VAE,42,65,200000,2000,7813,128,2048,3.569542169570923,573.7430467857955,1.7429405124858022,0.7885035441067629,0.8290082746112615,0.5916872092337577,0.6903906302297368,430676288.0,2589.3330078125,-0.15444300658459856
