run_tag,run_datetime,dataset,victim_type,seed,d_in,max_rows,budget_target,gen_mode,adv_norm,epochs,batch_size,query_budget,extract_sec,queries_per_sec,ms_per_query,teacher_auroc,teacher_auprc,student_auroc,student_auprc,fidelity_mse,fidelity_mae,fidelity_spearman
InSDN_DatasetCSV_pyod-VAE_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,InSDN_DatasetCSV,pyod-VAE,42,65,200000,200,gen_var,standard,20,1024,200,0.06694960594177246,2987.321541129673,0.3347480297088623,0.7858509536512552,0.825721970922207,0.2762239935620195,0.5402062510677709,434320224.0,2622.32373046875,0.5006929627597466
InSDN_DatasetCSV_pyod-VAE_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,InSDN_DatasetCSV,pyod-VAE,42,65,200000,500,gen_var,standard,20,1024,500,0.0724024772644043,6905.841055328341,0.1448049545288086,0.7858509536512552,0.825721970922207,0.3196621970720082,0.5595862874137133,434345472.0,2623.0751953125,0.5873555619534196
InSDN_DatasetCSV_pyod-VAE_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,InSDN_DatasetCSV,pyod-VAE,42,65,200000,1000,gen_var,standard,20,1024,1000,0.07267236709594727,13760.388438699518,0.07267236709594727,0.7858509536512552,0.825721970922207,0.2249883132592452,0.5202123220163445,434389856.0,2623.6591796875,0.37472112374671124
InSDN_DatasetCSV_pyod-VAE_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,InSDN_DatasetCSV,pyod-VAE,42,65,200000,2000,gen_var,standard,20,1024,2000,0.15446114540100098,12948.240120890876,0.07723057270050049,0.7858509536512552,0.825721970922207,0.25856769340981034,0.5374974507373107,433207072.0,2699.04638671875,0.46417168483249777
InSDN_DatasetCSV_pyod-VAE_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,InSDN_DatasetCSV,pyod-VAE,42,65,200000,5000,gen_var,standard,20,1024,5000,0.39023303985595703,12812.856650594224,0.07804660797119141,0.7858509536512552,0.825721970922207,0.3310599055587038,0.556979678445057,415738336.0,3994.74169921875,0.5502911881476408
InSDN_DatasetCSV_pyod-VAE_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,InSDN_DatasetCSV,pyod-VAE,42,65,200000,10000,gen_var,standard,20,1024,10000,0.7660508155822754,13053.964301831593,0.07660508155822754,0.7858509536512552,0.825721970922207,0.2751737910006738,0.5403278476216424,476629696.0,12578.0625,0.22820726073340655
InSDN_DatasetCSV_pyod-VAE_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,InSDN_DatasetCSV,pyod-VAE,42,65,200000,50000,gen_var,standard,20,1024,50000,3.8935725688934326,12841.676664629415,0.07787145137786865,0.7858509536512552,0.825721970922207,0.22747879209377958,0.5381879361558599,122539008.0,8147.3359375,0.37198959885936467
InSDN_DatasetCSV_pyod-VAE_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,InSDN_DatasetCSV,pyod-VAE,42,65,200000,100000,gen_var,standard,20,1024,100000,7.750467538833618,12902.447432874376,0.07750467538833618,0.7858509536512552,0.825721970922207,0.2304784232549847,0.5403635096866582,23039800.0,2551.171875,0.3343497440727256
InSDN_DatasetCSV_pyod-VAE_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,InSDN_DatasetCSV,pyod-VAE,42,65,200000,500000,gen_var,standard,20,1024,500000,34.70806360244751,14405.874258128923,0.06941612720489503,0.7858509536512552,0.825721970922207,0.41763856946233374,0.6183316021756536,652284.0625,365.5038757324219,0.44590838251282905
InSDN_DatasetCSV_pyod-VAE_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,InSDN_DatasetCSV,pyod-VAE,42,65,200000,1000000,gen_var,standard,20,1024,1000000,66.80726480484009,14968.431994952014,0.06680726480484009,0.7858509536512552,0.825721970922207,0.6627339102200941,0.7007774851844957,568996.875,225.93919372558594,0.5949076508372708
InSDN_DatasetCSV_pyod-DeepSVDD_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,InSDN_DatasetCSV,pyod-DeepSVDD,42,65,200000,50,gen_var,standard,20,1024,50,0.025419950485229492,1966.958984796331,0.5083990097045898,0.5374407457420642,0.732008368701349,0.24323213406431352,0.5431338311955085,45.74031448364258,0.7429437041282654,0.7336145270876382
InSDN_DatasetCSV_pyod-DeepSVDD_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,InSDN_DatasetCSV,pyod-DeepSVDD,42,65,200000,100,gen_var,standard,20,1024,100,0.05816817283630371,1719.153191925402,0.5816817283630371,0.5374407457420642,0.732008368701349,0.3553563162020675,0.5940853539431982,44.983158111572266,0.7244067788124084,0.8285775816008175
InSDN_DatasetCSV_pyod-DeepSVDD_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,InSDN_DatasetCSV,pyod-DeepSVDD,42,65,200000,200,gen_var,standard,20,1024,200,0.06522011756896973,3066.538477004456,0.32610058784484863,0.5374407457420642,0.732008368701349,0.3997528271156477,0.6081149563895901,44.338600158691406,0.720413863658905,0.8233828935419008
InSDN_DatasetCSV_pyod-DeepSVDD_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,InSDN_DatasetCSV,pyod-DeepSVDD,42,65,200000,500,gen_var,standard,20,1024,500,0.060195207595825195,8306.30908954083,0.12039041519165039,0.5374407457420642,0.732008368701349,0.496922611800205,0.6591423720240643,44.87238693237305,0.6753851771354675,0.9315720107749909
InSDN_DatasetCSV_pyod-DeepSVDD_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,InSDN_DatasetCSV,pyod-DeepSVDD,42,65,200000,1000,gen_var,standard,20,1024,1000,0.06004810333251953,16653.315333915667,0.06004810333251953,0.5374407457420642,0.732008368701349,0.45580333093501346,0.6505426730842224,45.17405319213867,0.6856802701950073,0.9131110645613845
InSDN_DatasetCSV_pyod-DeepSVDD_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,InSDN_DatasetCSV,pyod-DeepSVDD,42,65,200000,2000,gen_var,standard,20,1024,2000,0.1325688362121582,15086.501904559793,0.0662844181060791,0.5374407457420642,0.732008368701349,0.4892525267148957,0.6967607078069555,45.248165130615234,0.5277530550956726,0.9498429600310322
InSDN_DatasetCSV_pyod-DeepSVDD_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,InSDN_DatasetCSV,pyod-DeepSVDD,42,65,200000,5000,gen_var,standard,20,1024,5000,0.32671594619750977,15303.813781336976,0.06534318923950196,0.5374407457420642,0.732008368701349,0.4767744228744288,0.7171204302879604,45.73881912231445,0.5123595595359802,0.9453915280441588
InSDN_DatasetCSV_pyod-DeepSVDD_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,InSDN_DatasetCSV,pyod-DeepSVDD,42,65,200000,10000,gen_var,standard,20,1024,10000,0.6689677238464355,14948.404300437585,0.06689677238464356,0.5374407457420642,0.732008368701349,0.5527165695191458,0.7595341994580198,45.80137634277344,0.4476012885570526,0.9552105923518751
InSDN_DatasetCSV_pyod-DeepSVDD_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,InSDN_DatasetCSV,pyod-DeepSVDD,42,65,200000,50000,gen_var,standard,20,1024,50000,3.3077778816223145,15115.888003784969,0.0661555576324463,0.5374407457420642,0.732008368701349,0.4699304846045868,0.7136843922330198,43.43649673461914,0.30763623118400574,0.9570036296804397
InSDN_DatasetCSV_pyod-DeepSVDD_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,InSDN_DatasetCSV,pyod-DeepSVDD,42,65,200000,100000,gen_var,standard,20,1024,100000,6.674257755279541,14982.939476812528,0.0667425775527954,0.5374407457420642,0.732008368701349,0.44255283171872706,0.701828612068734,42.401519775390625,0.27853503823280334,0.9397176973309904
InSDN_DatasetCSV_pyod-DeepSVDD_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,InSDN_DatasetCSV,pyod-DeepSVDD,42,65,200000,500000,gen_var,standard,20,1024,500000,33.29403805732727,15017.703744408414,0.06658807611465455,0.5374407457420642,0.732008368701349,0.5034132457259395,0.7215598850823259,39.031917572021484,0.21139352023601532,0.9831078521945237
InSDN_DatasetCSV_pyod-DeepSVDD_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,InSDN_DatasetCSV,pyod-DeepSVDD,42,65,200000,1000000,gen_var,standard,20,1024,1000000,66.28933310508728,15085.38332124594,0.06628933310508728,0.5374407457420642,0.732008368701349,0.5403955665914739,0.7366270156308389,37.129188537597656,0.19547836482524872,0.9918973846497229
InSDN_DatasetCSV_DRocc_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,InSDN_DatasetCSV,DRocc,42,65,200000,50,gen_var,standard,20,1024,50,0.037401437759399414,1336.8470036271378,0.7480287551879883,0.9792814169413738,0.9888043039430083,0.9409047019611942,0.9741528736203049,34.12803268432617,5.2151336669921875,0.7378273697150118
InSDN_DatasetCSV_DRocc_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,InSDN_DatasetCSV,DRocc,42,65,200000,100,gen_var,standard,20,1024,100,0.07154273986816406,1397.7658695246473,0.7154273986816406,0.9792814169413738,0.9888043039430083,0.944065890991691,0.9727879662664054,30.649477005004883,4.9300456047058105,0.879494036926332
InSDN_DatasetCSV_DRocc_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,InSDN_DatasetCSV,DRocc,42,65,200000,200,gen_var,standard,20,1024,200,0.056958913803100586,3511.302913734863,0.28479456901550293,0.9792814169413738,0.9888043039430083,0.9505313857149403,0.9777189083344207,30.34263038635254,4.930347442626953,0.8757565809231708
InSDN_DatasetCSV_DRocc_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,InSDN_DatasetCSV,DRocc,42,65,200000,500,gen_var,standard,20,1024,500,0.05445575714111328,9181.765643333742,0.10891151428222656,0.9792814169413738,0.9888043039430083,0.941501524862148,0.9676421677105108,28.891740798950195,4.773551940917969,0.8695170738093313
InSDN_DatasetCSV_DRocc_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,InSDN_DatasetCSV,DRocc,42,65,200000,1000,gen_var,standard,20,1024,1000,0.055850982666015625,17904.78792432211,0.055850982666015625,0.9792814169413738,0.9888043039430083,0.9404265138635244,0.9672495571392022,28.551469802856445,4.754133224487305,0.8762436972422732
InSDN_DatasetCSV_DRocc_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,InSDN_DatasetCSV,DRocc,42,65,200000,2000,gen_var,standard,20,1024,2000,0.1457076072692871,13726.11929797003,0.07285380363464355,0.9792814169413738,0.9888043039430083,0.7539847446773854,0.8433715986808893,19.313396453857422,3.483218193054199,0.6816440283611108
InSDN_DatasetCSV_DRocc_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,InSDN_DatasetCSV,DRocc,42,65,200000,5000,gen_var,standard,20,1024,5000,0.32187509536743164,15533.975980006548,0.06437501907348633,0.9792814169413738,0.9888043039430083,0.9114005522300987,0.9449532926437579,10.402475357055664,2.429358720779419,0.8656864820548322
InSDN_DatasetCSV_DRocc_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,InSDN_DatasetCSV,DRocc,42,65,200000,10000,gen_var,standard,20,1024,10000,0.6609015464782715,15130.846724881692,0.06609015464782715,0.9792814169413738,0.9888043039430083,0.979898739958107,0.989216522222765,1.8320951461791992,1.2151429653167725,0.989026778456583
InSDN_DatasetCSV_DRocc_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,InSDN_DatasetCSV,DRocc,42,65,200000,50000,gen_var,standard,20,1024,50000,3.2643985748291016,15316.757085221314,0.06528797149658203,0.9792814169413738,0.9888043039430083,0.9783299980372433,0.9883772772006354,0.3571554124355316,0.46740761399269104,0.9969814212803231
InSDN_DatasetCSV_DRocc_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,InSDN_DatasetCSV,DRocc,42,65,200000,100000,gen_var,standard,20,1024,100000,6.672551393508911,14986.771041925651,0.06672551393508912,0.9792814169413738,0.9888043039430083,0.9788748196233177,0.9885581489917034,0.24194183945655823,0.3046875298023224,0.9980778088092304
InSDN_DatasetCSV_DRocc_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,InSDN_DatasetCSV,DRocc,42,65,200000,500000,gen_var,standard,20,1024,500000,33.286476850509644,15021.115098648375,0.06657295370101929,0.9792814169413738,0.9888043039430083,0.9791032988304819,0.988626537751291,0.15102435648441315,0.16251082718372345,0.9989343309294287
InSDN_DatasetCSV_DRocc_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,InSDN_DatasetCSV,DRocc,42,65,200000,1000000,gen_var,standard,20,1024,1000000,66.39608907699585,15061.12805590636,0.06639608907699585,0.9792814169413738,0.9888043039430083,0.9791133348330396,0.9886434898955713,0.15686459839344025,0.1771925836801529,0.9990651131318338
InSDN_DatasetCSV_NeuTraL-AD_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,InSDN_DatasetCSV,NeuTraL-AD,42,65,200000,50,gen_var,standard,20,1024,50,0.037676095962524414,1327.1014080050625,0.7535219192504883,0.9646090219488652,0.9804333022087646,0.25883144830765015,0.527725821363832,17.405763626098633,2.9204044342041016,-0.28423476225380706
InSDN_DatasetCSV_NeuTraL-AD_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,InSDN_DatasetCSV,NeuTraL-AD,42,65,200000,100,gen_var,standard,20,1024,100,0.06993842124938965,1429.8292442635413,0.6993842124938965,0.9646090219488652,0.9804333022087646,0.2696345100353735,0.5240516439907256,17.389455795288086,2.913587808609009,-0.15181668659554146
InSDN_DatasetCSV_NeuTraL-AD_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,InSDN_DatasetCSV,NeuTraL-AD,42,65,200000,200,gen_var,standard,20,1024,200,0.06428313255310059,3111.2360592382697,0.32141566276550293,0.9646090219488652,0.9804333022087646,0.23722064598993484,0.5174641059340924,17.085527420043945,2.8947198390960693,-0.23132637745343293
InSDN_DatasetCSV_NeuTraL-AD_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,InSDN_DatasetCSV,NeuTraL-AD,42,65,200000,500,gen_var,standard,20,1024,500,0.0722041130065918,6924.813271431684,0.1444082260131836,0.9646090219488652,0.9804333022087646,0.24042691748081535,0.520450163669108,17.090307235717773,2.913353681564331,-0.24361814140884672
InSDN_DatasetCSV_NeuTraL-AD_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,InSDN_DatasetCSV,NeuTraL-AD,42,65,200000,1000,gen_var,standard,20,1024,1000,0.07410502433776855,13494.361670296861,0.07410502433776855,0.9646090219488652,0.9804333022087646,0.2474488168527486,0.5225953478865588,16.47675895690918,2.9183578491210938,-0.26482484430804865
InSDN_DatasetCSV_NeuTraL-AD_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,InSDN_DatasetCSV,NeuTraL-AD,42,65,200000,2000,gen_var,standard,20,1024,2000,0.1523444652557373,13128.143491413646,0.07617223262786865,0.9646090219488652,0.9804333022087646,0.2347612025617246,0.5186071427174719,21.23332977294922,3.1336257457733154,-0.3002111404098431
InSDN_DatasetCSV_NeuTraL-AD_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,InSDN_DatasetCSV,NeuTraL-AD,42,65,200000,5000,gen_var,standard,20,1024,5000,0.3833949565887451,13041.381776347496,0.07667899131774902,0.9646090219488652,0.9804333022087646,0.2442848854018616,0.5211948358474247,22.566509246826172,3.234532117843628,-0.28433861679992706
InSDN_DatasetCSV_NeuTraL-AD_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,InSDN_DatasetCSV,NeuTraL-AD,42,65,200000,10000,gen_var,standard,20,1024,10000,0.7641065120697021,13087.18070326797,0.07641065120697021,0.9646090219488652,0.9804333022087646,0.24659611042851012,0.5219978077672074,21.726011276245117,3.210796594619751,-0.28044818890155027
InSDN_DatasetCSV_NeuTraL-AD_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,InSDN_DatasetCSV,NeuTraL-AD,42,65,200000,50000,gen_var,standard,20,1024,50000,3.854193687438965,12972.882022756881,0.0770838737487793,0.9646090219488652,0.9804333022087646,0.7140390041137751,0.7995486427859938,15.567169189453125,3.0213468074798584,0.5070315540698858
InSDN_DatasetCSV_NeuTraL-AD_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,InSDN_DatasetCSV,NeuTraL-AD,42,65,200000,100000,gen_var,standard,20,1024,100000,7.850383043289185,12738.231937036999,0.07850383043289184,0.9646090219488652,0.9804333022087646,0.7645668761810948,0.8714054210060226,16.854183197021484,3.2262961864471436,0.4984028033538025
InSDN_DatasetCSV_NeuTraL-AD_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,InSDN_DatasetCSV,NeuTraL-AD,42,65,200000,500000,gen_var,standard,20,1024,500000,24.255311012268066,20614.042002887763,0.04851062202453613,0.9646090219488652,0.9804333022087646,0.765528981104219,0.88661067050985,16.480627059936523,3.231093406677246,0.49776640831568386
InSDN_DatasetCSV_NeuTraL-AD_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,InSDN_DatasetCSV,NeuTraL-AD,42,65,200000,1000000,gen_var,standard,20,1024,1000000,59.91977047920227,16688.982484455493,0.05991977047920227,0.9646090219488652,0.9804333022087646,0.7709668417111732,0.8801108655859085,15.248950004577637,2.991374969482422,0.4222623334120031
SDN-IoT_pyod-AE_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,SDN-IoT,pyod-AE,42,63,200000,50,gen_var,standard,20,1024,50,0.043073415756225586,1160.8087987025567,0.8614683151245117,0.790482893195026,0.7395816778540816,0.42189090186964073,0.43586884188895636,224.80703735351562,10.408198356628418,0.45854030966245884
SDN-IoT_pyod-AE_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,SDN-IoT,pyod-AE,42,63,200000,100,gen_var,standard,20,1024,100,0.06329560279846191,1579.8885795970334,0.6329560279846191,0.790482893195026,0.7395816778540816,0.40977531348389945,0.42440776545744907,213.3981170654297,10.26010799407959,0.40255976204001026
SDN-IoT_pyod-AE_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,SDN-IoT,pyod-AE,42,63,200000,200,gen_var,standard,20,1024,200,0.06369686126708984,3139.872138461769,0.3184843063354492,0.790482893195026,0.7395816778540816,0.42258553886832506,0.4348334967363698,233.78819274902344,10.800514221191406,0.4107169371137235
SDN-IoT_pyod-AE_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,SDN-IoT,pyod-AE,42,63,200000,500,gen_var,standard,20,1024,500,0.06448483467102051,7753.761059492955,0.12896966934204102,0.790482893195026,0.7395816778540816,0.4286234801432299,0.43960571614718813,271.05499267578125,11.438529014587402,0.4143925065433662
SDN-IoT_pyod-AE_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,SDN-IoT,pyod-AE,42,63,200000,1000,gen_var,standard,20,1024,1000,0.06734704971313477,14848.460389274765,0.06734704971313477,0.790482893195026,0.7395816778540816,0.4421307473016919,0.4467705815262463,278.34808349609375,11.831863403320312,0.43649227857118916
SDN-IoT_pyod-AE_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,SDN-IoT,pyod-AE,42,63,200000,2000,gen_var,standard,20,1024,2000,0.13355779647827148,14974.790335997943,0.06677889823913574,0.790482893195026,0.7395816778540816,0.4400641290540751,0.43701486256210786,130.18698120117188,7.7155585289001465,0.4250785702227689
SDN-IoT_pyod-AE_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,SDN-IoT,pyod-AE,42,63,200000,5000,gen_var,standard,20,1024,5000,0.33873701095581055,14760.713586896083,0.06774740219116211,0.790482893195026,0.7395816778540816,0.4365629844100682,0.4434914462359965,137.24749755859375,8.158426284790039,0.4300860661154546
SDN-IoT_pyod-AE_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,SDN-IoT,pyod-AE,42,63,200000,10000,gen_var,standard,20,1024,10000,0.6729185581207275,14860.639343826673,0.06729185581207275,0.790482893195026,0.7395816778540816,0.4606220861452495,0.46770730982549036,89.70831298828125,6.590256690979004,0.4664144447004648
SDN-IoT_pyod-AE_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,SDN-IoT,pyod-AE,42,63,200000,50000,gen_var,standard,20,1024,50000,3.2938594818115234,15179.761090628404,0.06587718963623047,0.790482893195026,0.7395816778540816,0.5443599480598231,0.5657719063369199,33.41453170776367,4.06972074508667,0.6088487369825994
SDN-IoT_pyod-AE_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,SDN-IoT,pyod-AE,42,63,200000,100000,gen_var,standard,20,1024,100000,6.693988561630249,14938.776647034794,0.06693988561630249,0.790482893195026,0.7395816778540816,0.5798943754211223,0.5853344591783918,24.248870849609375,3.6840615272521973,0.6425801534048304
SDN-IoT_pyod-AE_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,SDN-IoT,pyod-AE,42,63,200000,500000,gen_var,standard,20,1024,500000,33.335010051727295,14999.2455146745,0.06667002010345459,0.790482893195026,0.7395816778540816,0.5664489325425819,0.5735498661610046,17.45061492919922,3.147779941558838,0.6253960723394665
SDN-IoT_pyod-AE_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,SDN-IoT,pyod-AE,42,63,200000,1000000,gen_var,standard,20,1024,1000000,66.7977786064148,14970.557717079037,0.0667977786064148,0.790482893195026,0.7395816778540816,0.5486220850344838,0.5633943268668808,15.259645462036133,2.917656898498535,0.6246752224432452
SDN-IoT_pyod-VAE_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,SDN-IoT,pyod-VAE,42,63,200000,50,gen_var,standard,20,1024,50,0.03939390182495117,1269.2319796647098,0.7878780364990234,0.7467688416401039,0.7181363384397675,0.4050003894460627,0.4372892732309562,165.83909606933594,8.307395935058594,0.5935628637782944
SDN-IoT_pyod-VAE_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,SDN-IoT,pyod-VAE,42,63,200000,100,gen_var,standard,20,1024,100,0.06485486030578613,1541.904485315472,0.6485486030578613,0.7467688416401039,0.7181363384397675,0.41737492426773937,0.43213443679485175,171.3154754638672,8.537132263183594,0.5555161626505533
SDN-IoT_pyod-VAE_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,SDN-IoT,pyod-VAE,42,63,200000,200,gen_var,standard,20,1024,200,0.06552004814147949,3052.5008096473575,0.32760024070739746,0.7467688416401039,0.7181363384397675,0.4306304585090797,0.4432281491618205,179.1219940185547,8.801654815673828,0.6068765415955355
SDN-IoT_pyod-VAE_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,SDN-IoT,pyod-VAE,42,63,200000,500,gen_var,standard,20,1024,500,0.06188845634460449,8079.051078862311,0.12377691268920898,0.7467688416401039,0.7181363384397675,0.4380136387039938,0.4520584067107171,193.0258026123047,8.951554298400879,0.6319317881315352
SDN-IoT_pyod-VAE_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,SDN-IoT,pyod-VAE,42,63,200000,1000,gen_var,standard,20,1024,1000,0.06837248802185059,14625.765844303025,0.06837248802185059,0.7467688416401039,0.7181363384397675,0.45054682089053644,0.45949278561883405,195.27671813964844,9.235238075256348,0.6556512829990657
SDN-IoT_pyod-VAE_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,SDN-IoT,pyod-VAE,42,63,200000,2000,gen_var,standard,20,1024,2000,0.13599252700805664,14706.690463083412,0.06799626350402832,0.7467688416401039,0.7181363384397675,0.45987054904577995,0.47127788783524177,95.1927490234375,5.757643222808838,0.6901063175582868
SDN-IoT_pyod-VAE_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,SDN-IoT,pyod-VAE,42,63,200000,5000,gen_var,standard,20,1024,5000,0.3334982395172119,14992.582891106833,0.06669964790344238,0.7467688416401039,0.7181363384397675,0.4566280739535374,0.4788963847442784,86.99288177490234,5.929112911224365,0.6867023880455485
SDN-IoT_pyod-VAE_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,SDN-IoT,pyod-VAE,42,63,200000,10000,gen_var,standard,20,1024,10000,0.6715543270111084,14890.82803547268,0.06715543270111084,0.7467688416401039,0.7181363384397675,0.49797332814657436,0.5140751963762856,43.2904167175293,4.2461748123168945,0.7802939408645387
SDN-IoT_pyod-VAE_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,SDN-IoT,pyod-VAE,42,63,200000,50000,gen_var,standard,20,1024,50000,3.315755605697632,15079.519103905744,0.06631511211395263,0.7467688416401039,0.7181363384397675,0.5569861544481928,0.6126037302186402,4.755489826202393,1.3526967763900757,0.8060629908657114
SDN-IoT_pyod-VAE_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,SDN-IoT,pyod-VAE,42,63,200000,100000,gen_var,standard,20,1024,100000,6.550546407699585,15265.902075353422,0.06550546407699585,0.7467688416401039,0.7181363384397675,0.595206878133457,0.6342467621551151,3.0842742919921875,1.124316692352295,0.8653299184315209
SDN-IoT_pyod-VAE_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,SDN-IoT,pyod-VAE,42,63,200000,500000,gen_var,standard,20,1024,500000,33.43380784988403,14954.922342228341,0.06686761569976807,0.7467688416401039,0.7181363384397675,0.6275397939222314,0.6574697337068498,2.8471555709838867,0.9284328818321228,0.903611165049863
SDN-IoT_pyod-VAE_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,SDN-IoT,pyod-VAE,42,63,200000,1000000,gen_var,standard,20,1024,1000000,66.57156014442444,15021.429538838183,0.06657156014442443,0.7467688416401039,0.7181363384397675,0.6437286826634486,0.6662251243995738,2.5656814575195312,0.8524327874183655,0.9246768733213765
SDN-IoT_pyod-DeepSVDD_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,SDN-IoT,pyod-DeepSVDD,42,63,200000,50,gen_var,standard,20,1024,50,0.026372909545898438,1895.884862949302,0.5274581909179688,0.7134126967643861,0.7050609019507391,0.5381335794376715,0.5256122501453778,4517.1201171875,5.491431713104248,0.7919358738600386
SDN-IoT_pyod-DeepSVDD_TEMPEST_TRAJ_max1000000_gen_var_standard,2026-02-28 13:45:19,SDN-IoT,pyod-DeepSVDD,42,63,200000,100,gen_var,standard,20,1024,100,0.06889796257019043,1451.4217296066497,0.6889796257019043,0.7134126967643861,0.7050609019507391,0.48193538971316313,0.47201959727005866,4540.52734375,5.712462902069092,0.6527131225786073
